Origem;Origem_Descr;Destino;Destino_Descr;Carga Geral 2015 Otimista;Carga Geral 2015 Médio;Carga Geral 2015 Pessimista;Carga Geral 2020 Otimista;Carga Geral 2020 Médio;Carga Geral 2020 Pessimista;Carga Geral 2025 Otimista;Carga Geral 2025 Médio;Carga Geral 2025 Pessimista;Carga Geral 2030 Otimista;Carga Geral 2030 Médio;Carga Geral 2030 Pessimista;Carga Geral 2035 Otimista;Carga Geral 2035 Médio;Carga Geral 2035 Pessimista
203;POÇOS DE CALDAS;155;ALFENAS;1800.03;1760.11;1704.52;2154.54;1992.43;1798.37;2533.82;2220.68;1894.10;2939.93;2441.26;1986.47;3374.81;2657.31;2076.29
203;POÇOS DE CALDAS;156;ALMENARA;169.64;166.57;162.00;207.33;194.21;178.14;247.58;221.12;193.69;290.03;247.43;208.27;334.80;272.25;222.22
203;POÇOS DE CALDAS;157;ANDRELÂNDIA;212.46;208.27;201.31;257.26;239.75;215.31;305.14;270.59;229.06;356.17;300.51;242.10;410.72;329.55;254.64
203;POÇOS DE CALDAS;158;ARAÇUAÍ;99.80;97.75;95.13;121.32;112.85;103.54;144.31;127.51;111.75;168.67;141.88;119.41;194.56;155.62;126.66
203;POÇOS DE CALDAS;159;ARAXÁ;1920.58;1876.10;1827.73;2298.20;2119.46;1951.06;2701.13;2358.34;2076.49;3130.52;2590.01;2196.48;3588.39;2814.14;2312.72
203;POÇOS DE CALDAS;160;BARBACENA;970.67;947.93;920.69;1176.55;1083.77;989.40;1396.66;1216.57;1057.02;1629.39;1345.92;1121.07;1876.70;1469.17;1182.70
203;POÇOS DE CALDAS;161;BELO HORIZONTE;48313.58;47107.57;46148.24;57897.88;53120.33;49751.93;68114.98;58995.49;53321.61;78811.22;64846.27;56676.44;90132.93;70301.25;59888.37
203;POÇOS DE CALDAS;162;BOCAIÚVA;195.29;190.55;186.53;232.96;214.27;200.17;273.02;237.47;213.88;315.17;260.72;226.79;359.99;282.63;239.09
203;POÇOS DE CALDAS;163;BOM DESPACHO;945.63;925.84;895.10;1141.91;1060.20;952.63;1352.84;1192.00;1009.17;1578.51;1321.11;1062.69;1821.19;1447.27;1113.71
203;POÇOS DE CALDAS;164;CAMPO BELO;573.12;559.91;542.98;691.53;637.91;578.81;818.31;714.33;614.67;953.56;788.59;649.08;1098.37;860.80;682.37
203;POÇOS DE CALDAS;165;CAPELINHA;220.35;215.45;210.14;267.68;247.68;229.06;318.14;279.00;247.60;371.37;309.63;265.13;427.67;338.43;281.91
203;POÇOS DE CALDAS;166;CARATINGA;426.53;417.33;405.28;514.91;477.13;435.19;609.25;535.40;464.45;708.91;592.18;491.94;814.40;645.94;518.13
203;POÇOS DE CALDAS;167;CATAGUASES;930.18;904.01;880.90;1119.88;1016.34;938.61;1321.13;1126.71;996.67;1533.76;1232.31;1051.60;1758.66;1333.51;1104.51
203;POÇOS DE CALDAS;168;CONCEIÇÃO DO MATO DENTRO;162.04;158.47;154.84;197.99;183.31;170.60;236.41;207.50;185.94;276.80;231.24;200.46;319.52;253.54;214.37
203;POÇOS DE CALDAS;169;CONSELHEIRO LAFAIETE;1528.78;1489.69;1461.97;1827.13;1674.00;1576.93;2144.25;1854.08;1691.52;2473.44;2034.23;1799.26;2820.42;2199.60;1902.88
203;POÇOS DE CALDAS;170;CURVELO;340.24;332.45;323.31;413.63;381.73;349.94;492.13;429.89;376.02;575.63;476.88;400.67;664.80;522.22;424.30
203;POÇOS DE CALDAS;171;DIAMANTINA;112.89;110.27;107.40;136.96;126.36;116.38;162.73;142.04;125.16;189.99;157.39;133.34;219.00;172.09;141.13
203;POÇOS DE CALDAS;172;DIVINÓPOLIS;3345.17;3255.95;3176.94;4009.85;3658.60;3387.61;4718.64;4054.16;3601.49;5466.48;4443.10;3804.65;6261.44;4813.08;4000.79
203;POÇOS DE CALDAS;173;FORMIGA;1063.96;1038.60;1014.41;1298.93;1195.51;1112.24;1550.08;1348.44;1208.60;1814.94;1497.71;1300.51;2095.66;1638.86;1389.68
203;POÇOS DE CALDAS;174;FRUTAL;1460.08;1431.19;1380.34;1748.69;1628.93;1449.47;2059.76;1824.33;1519.68;2395.97;2014.69;1586.73;2759.09;2203.87;1651.26
203;POÇOS DE CALDAS;175;GOVERNADOR VALADARES;1008.74;986.45;959.04;1225.62;1133.77;1038.27;1457.55;1277.40;1114.92;1702.38;1418.38;1186.46;1961.74;1551.51;1254.24
203;POÇOS DE CALDAS;176;GRÃO MOGOL;46.93;45.96;44.69;56.84;52.83;48.39;67.39;59.56;52.04;78.71;66.02;55.47;90.69;72.33;58.77
203;POÇOS DE CALDAS;177;GUANHÃES;151.49;148.23;143.97;183.58;170.08;155.31;217.82;191.51;166.26;254.41;212.44;176.52;293.47;232.73;186.17
203;POÇOS DE CALDAS;178;IPATINGA;4058.21;3948.58;3877.96;4856.94;4429.27;4184.76;5704.05;4898.07;4493.20;6580.31;5365.57;4783.38;7493.62;5785.45;5063.56
203;POÇOS DE CALDAS;179;ITABIRA;2062.56;2010.43;1968.88;2506.86;2296.70;2151.92;2981.46;2575.35;2330.09;3479.05;2850.55;2496.35;4004.90;3106.29;2654.84
203;POÇOS DE CALDAS;180;ITAGUARA;580.51;564.95;555.90;698.84;637.02;603.89;825.43;707.08;650.16;958.07;777.48;692.28;1099.11;842.48;731.44
203;POÇOS DE CALDAS;181;ITAJUBÁ;1344.53;1309.54;1276.69;1603.93;1466.79;1351.70;1880.17;1621.17;1427.85;2170.79;1773.90;1499.85;2479.05;1918.25;1569.06
203;POÇOS DE CALDAS;182;ITUIUTABA;953.56;934.56;902.18;1148.83;1069.65;955.18;1359.53;1202.86;1007.76;1586.42;1333.38;1057.58;1831.39;1462.20;1105.16
203;POÇOS DE CALDAS;183;JANAÚBA;341.19;334.09;324.62;412.03;382.65;349.61;487.75;429.99;374.17;568.17;476.12;397.31;653.86;520.47;419.30
203;POÇOS DE CALDAS;184;JANUÁRIA;235.47;231.07;224.40;285.37;266.73;243.22;338.75;301.70;261.49;395.75;335.82;278.67;456.70;368.98;294.86
203;POÇOS DE CALDAS;185;JUIZ DE FORA;5591.53;5472.13;5398.70;6356.74;5901.59;5660.80;7144.82;6308.15;5926.74;7929.23;6703.60;6175.98;8733.18;7039.05;6416.86
203;POÇOS DE CALDAS;186;LAVRAS;958.03;935.20;910.84;1158.01;1065.76;980.70;1371.74;1193.27;1049.79;1597.51;1318.35;1115.33;1837.53;1437.11;1178.46
203;POÇOS DE CALDAS;187;MANHUAÇU;802.21;783.83;763.63;966.31;891.57;821.98;1140.71;996.30;879.96;1323.72;1096.98;935.08;1515.36;1190.45;988.28
203;POÇOS DE CALDAS;188;MANTENA;67.01;65.44;63.59;81.22;74.80;68.45;96.38;83.96;73.16;112.43;92.91;77.60;129.40;101.47;81.80
203;POÇOS DE CALDAS;189;MONTES CLAROS;3027.95;2975.34;2951.18;3299.49;3109.05;3033.85;3568.08;3231.41;3126.41;3832.11;3353.74;3214.19;4098.24;3454.52;3298.25
203;POÇOS DE CALDAS;190;MURIAÉ;663.72;648.04;629.89;803.85;739.94;677.20;953.44;829.52;723.78;1111.14;916.60;768.01;1278.33;999.10;810.60
203;POÇOS DE CALDAS;191;NANUQUE;280.54;275.07;266.66;342.69;319.64;290.03;409.31;362.90;312.43;480.08;405.22;333.43;555.61;445.82;353.09
203;POÇOS DE CALDAS;192;OLIVEIRA;599.76;585.60;570.06;718.40;661.58;607.46;844.97;736.09;644.97;979.04;809.03;680.48;1121.94;879.03;714.56
203;POÇOS DE CALDAS;193;OURO PRETO;1130.57;1100.17;1078.20;1367.13;1246.54;1168.95;1619.71;1389.49;1258.14;1883.97;1531.66;1341.29;2163.76;1663.53;1420.58
203;POÇOS DE CALDAS;194;PARÁ DE MINAS;1032.18;1007.41;979.46;1243.59;1144.05;1046.14;1469.90;1278.25;1112.65;1710.98;1409.82;1175.72;1969.13;1537.14;1236.26
203;POÇOS DE CALDAS;195;PARACATU;986.33;964.26;938.65;1182.53;1093.09;1003.48;1392.30;1219.31;1068.27;1616.12;1342.94;1129.48;1855.66;1462.76;1187.89
203;POÇOS DE CALDAS;196;PASSOS;1995.75;1952.16;1892.71;2410.63;2231.64;2023.87;2855.91;2505.80;2154.64;3331.25;2773.69;2279.65;3840.39;3033.73;2400.70
203;POÇOS DE CALDAS;197;PATOS DE MINAS;1179.96;1154.85;1121.15;1421.87;1318.72;1200.66;1681.20;1479.27;1279.35;1958.12;1636.18;1353.96;2254.82;1788.67;1425.50
203;POÇOS DE CALDAS;198;PATROCÍNIO;1101.71;1077.91;1046.47;1320.82;1223.73;1114.02;1555.17;1367.02;1182.22;1806.01;1505.33;1247.39;2074.44;1640.54;1310.29
203;POÇOS DE CALDAS;199;PEÇANHA;71.35;70.03;67.87;86.39;80.76;73.08;102.50;91.29;78.12;119.70;101.61;82.90;138.12;111.60;87.39
203;POÇOS DE CALDAS;200;PEDRA AZUL;65.10;63.80;62.01;79.16;73.68;67.43;94.20;83.36;72.66;110.15;92.81;77.54;127.07;101.90;82.11
203;POÇOS DE CALDAS;201;PIRAPORA;684.76;666.46;653.23;813.59;742.63;696.51;950.47;817.19;740.95;1094.61;891.95;782.96;1247.70;962.14;823.44
203;POÇOS DE CALDAS;202;PIŒÍ;472.46;462.83;448.41;564.44;524.92;474.56;662.85;585.89;500.89;768.32;644.74;526.14;881.42;702.60;550.44
203;POÇOS DE CALDAS;203;POÇOS DE CALDAS;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
203;POÇOS DE CALDAS;204;PONTE NOVA;904.09;885.01;858.28;1100.50;1021.24;927.91;1310.93;1154.02;995.72;1534.01;1283.52;1060.05;1771.51;1407.23;1121.81
203;POÇOS DE CALDAS;205;POUSO ALEGRE;3980.67;3882.60;3768.62;4801.35;4406.82;4008.56;5679.91;4922.25;4249.58;6616.22;5424.80;4478.72;7616.07;5911.42;4699.61
203;POÇOS DE CALDAS;206;SALINAS;223.84;219.05;213.31;271.61;251.77;231.92;322.53;283.67;250.07;376.37;314.76;267.12;433.25;344.14;283.36
203;POÇOS DE CALDAS;207;SANTA RITA DO SAPUCAÍ;1114.09;1087.40;1056.58;1326.18;1220.31;1112.74;1552.20;1350.60;1170.30;1791.39;1478.02;1225.27;2045.80;1600.09;1278.48
203;POÇOS DE CALDAS;208;SÃO JOÃO DEL REI;852.28;832.72;809.71;1029.21;949.91;870.08;1218.00;1064.54;930.12;1417.26;1176.30;987.16;1628.83;1282.59;1042.34
203;POÇOS DE CALDAS;209;SÃO LOURENÇO;1008.32;985.17;956.03;1216.42;1122.29;1021.61;1438.54;1256.94;1087.32;1675.51;1386.59;1150.10;1928.49;1513.20;1210.67
203;POÇOS DE CALDAS;210;SÃO SEBASTIÃO DO PARAÍSO;2019.26;1973.14;1912.58;2415.32;2229.46;2018.02;2839.54;2481.55;2125.77;3292.98;2727.59;2229.15;3778.73;2967.40;2329.47
203;POÇOS DE CALDAS;211;SETE LAGOAS;2526.46;2454.61;2400.97;3048.62;2764.76;2574.64;3608.17;3067.62;2745.61;4199.18;3370.98;2903.73;4830.98;3656.73;3052.54
203;POÇOS DE CALDAS;212;TEÓFILO OTONI;455.50;445.94;434.79;557.94;518.06;479.17;667.35;588.13;522.11;782.65;656.58;562.59;904.76;721.22;601.32
203;POÇOS DE CALDAS;213;TRÊS MARIAS;309.03;302.22;294.35;372.99;345.16;317.50;441.46;387.15;340.30;514.22;428.58;361.71;592.08;468.43;382.11
203;POÇOS DE CALDAS;214;UBÁ;1777.62;1739.20;1688.84;2143.69;1986.70;1814.40;2532.58;2227.43;1938.27;2939.78;2460.66;2055.69;3368.32;2678.21;2169.41
203;POÇOS DE CALDAS;215;UBERABA;3073.52;3004.74;2917.54;3707.05;3425.91;3121.11;4387.68;3840.35;3325.27;5115.58;4245.18;3518.92;5895.29;4638.72;3705.11
203;POÇOS DE CALDAS;216;UBERLÂNDIA;7612.89;7468.31;7315.82;8792.78;8223.71;7697.35;10036.96;8957.73;8088.27;11346.02;9678.60;8459.17;12733.35;10364.31;8816.03
203;POÇOS DE CALDAS;217;UNAÍ;544.02;532.56;517.59;647.92;601.28;548.92;758.79;668.64;580.65;877.45;733.64;610.83;1004.46;797.25;639.82
203;POÇOS DE CALDAS;218;VARGINHA;3134.14;3058.59;2969.35;3747.72;3445.16;3135.13;4402.81;3824.29;3303.80;5099.53;4192.46;3464.82;5843.63;4548.96;3620.20
203;POÇOS DE CALDAS;219;VIÇOSA;568.36;555.94;541.37;693.09;641.73;591.08;826.28;725.21;639.61;966.73;806.43;685.63;1115.42;883.27;730.01
204;PONTE NOVA;154;AIMORÉS;398.39;388.29;375.88;481.68;441.42;396.95;570.65;493.35;416.64;665.90;543.98;434.83;768.26;593.95;451.45
204;PONTE NOVA;155;ALFENAS;552.41;538.12;520.08;663.93;607.42;543.30;783.09;674.98;565.47;910.76;740.70;586.37;1048.22;805.62;606.22
204;PONTE NOVA;156;ALMENARA;172.97;169.08;164.31;211.42;195.54;178.20;252.48;221.37;191.01;296.28;246.60;202.77;343.25;271.38;213.69
204;PONTE NOVA;157;ANDRELÂNDIA;180.23;175.56;169.60;219.29;200.58;179.09;261.12;225.01;187.98;305.93;248.80;196.22;354.26;272.46;203.97
204;PONTE NOVA;158;ARAÇUAÍ;94.86;92.60;89.84;115.42;106.41;96.42;137.41;119.89;102.48;160.92;133.01;108.09;186.17;146.03;113.24
204;PONTE NOVA;159;ARAXÁ;751.75;732.75;709.86;899.73;824.43;743.03;1057.77;914.02;774.66;1227.06;1001.03;804.46;1409.22;1087.03;832.68
204;PONTE NOVA;160;BARBACENA;945.57;920.15;887.65;1148.23;1047.11;931.09;1365.51;1171.53;972.11;1598.80;1292.99;1010.46;1850.32;1413.31;1046.37
204;PONTE NOVA;161;BELO HORIZONTE;32789.46;32028.58;31047.62;39400.28;36358.09;32776.35;46513.18;40635.93;34373.64;54158.59;44871.83;35837.03;62420.25;49076.16;37174.92
204;PONTE NOVA;162;BOCAIÚVA;103.87;101.47;98.37;126.32;116.75;105.49;150.37;131.62;112.16;176.04;146.13;118.29;203.64;160.46;123.98
204;PONTE NOVA;163;BOM DESPACHO;745.11;724.94;699.83;904.51;824.50;734.56;1075.71;922.18;766.91;1259.78;1018.04;797.02;1458.83;1113.28;825.08
204;PONTE NOVA;164;CAMPO BELO;300.97;293.14;283.24;363.23;332.12;296.77;429.81;370.21;309.63;501.22;407.36;321.67;578.18;444.07;333.01
204;PONTE NOVA;165;CAPELINHA;163.45;159.53;154.57;198.28;182.48;164.68;235.49;204.88;174.15;275.26;226.69;182.91;317.96;248.16;191.05
204;PONTE NOVA;166;CARATINGA;661.67;644.99;623.43;797.67;731.44;654.33;943.20;815.98;683.32;1099.11;898.49;710.32;1266.97;980.04;735.12
204;PONTE NOVA;167;CATAGUASES;994.78;966.31;934.72;1210.90;1098.39;985.81;1442.32;1228.18;1034.76;1691.19;1353.94;1080.71;1959.05;1478.91;1123.85
204;PONTE NOVA;168;CONCEIÇÃO DO MATO DENTRO;125.89;123.08;119.32;153.63;142.11;128.65;183.22;160.69;137.27;214.83;178.76;145.26;248.72;196.51;152.72
204;PONTE NOVA;169;CONSELHEIRO LAFAIETE;879.30;860.26;832.76;1071.49;993.39;894.73;1276.73;1122.97;952.75;1495.41;1249.40;1006.62;1729.86;1372.84;1057.12
204;PONTE NOVA;170;CURVELO;301.43;293.81;284.86;366.38;335.90;303.92;435.79;377.04;321.53;510.09;417.18;337.85;590.06;456.89;353.03
204;PONTE NOVA;171;DIAMANTINA;103.79;101.22;98.10;126.24;116.00;104.89;150.25;130.46;111.16;175.89;144.56;116.98;203.51;158.45;122.34
204;PONTE NOVA;172;DIVINÓPOLIS;1638.61;1595.60;1542.15;1992.25;1820.73;1630.06;2371.01;2040.82;1713.17;2777.14;2255.63;1790.72;3214.75;2467.65;1863.57
204;PONTE NOVA;173;FORMIGA;367.17;358.39;346.64;446.03;410.66;368.77;530.17;461.41;389.54;620.01;510.80;409.00;716.39;559.14;427.38
204;PONTE NOVA;174;FRUTAL;879.17;855.75;826.99;1058.93;966.29;863.23;1251.91;1074.92;897.37;1459.83;1181.62;929.28;1684.92;1287.97;959.31
204;PONTE NOVA;175;GOVERNADOR VALADARES;1134.71;1105.51;1069.36;1384.26;1267.49;1137.45;1651.65;1426.02;1200.64;1938.29;1581.23;1259.10;2247.07;1734.59;1312.91
204;PONTE NOVA;176;GRÃO MOGOL;36.32;35.43;34.39;44.34;40.79;37.07;52.95;46.06;39.56;62.20;51.17;41.84;72.14;56.26;44.00
204;PONTE NOVA;177;GUANHÃES;194.29;189.43;183.56;237.16;217.65;196.29;283.11;245.36;208.10;332.47;272.44;219.03;385.66;299.31;229.14
204;PONTE NOVA;178;IPATINGA;2003.96;1958.19;1894.93;2435.40;2249.26;2024.51;2895.26;2531.85;2147.89;3384.41;2806.33;2263.45;3906.92;3072.36;2372.26
204;PONTE NOVA;179;ITABIRA;1593.32;1555.77;1504.50;1942.57;1790.50;1606.54;2316.10;2019.55;1701.92;2715.26;2243.19;1790.54;3144.02;2462.77;1873.29
204;PONTE NOVA;180;ITAGUARA;203.51;199.09;192.78;246.17;228.16;205.59;291.69;256.38;217.70;340.24;284.07;228.99;392.20;311.00;239.61
204;PONTE NOVA;181;ITAJUBÁ;379.43;370.23;357.75;461.58;424.41;380.11;549.42;477.13;401.27;643.33;528.55;421.15;744.19;578.93;439.92
204;PONTE NOVA;182;ITUIUTABA;630.79;613.40;592.66;761.95;693.50;618.80;903.01;772.46;643.06;1054.98;850.14;665.53;1219.68;927.75;686.42
204;PONTE NOVA;183;JANAÚBA;292.73;285.29;276.59;353.70;324.25;293.08;418.86;362.29;308.34;488.64;399.51;322.51;563.65;436.18;335.57
204;PONTE NOVA;184;JANUÁRIA;220.73;215.54;209.22;268.08;247.23;224.42;318.70;278.23;238.36;372.91;308.55;251.19;431.24;338.56;263.01
204;PONTE NOVA;185;JUIZ DE FORA;3271.65;3223.31;3161.76;3647.46;3463.83;3250.50;4030.16;3689.66;3337.88;4423.97;3902.85;3421.59;4835.58;4105.05;3500.75
204;PONTE NOVA;186;LAVRAS;422.56;412.07;398.24;511.81;469.82;420.40;607.19;526.02;441.31;709.18;580.88;460.87;818.95;634.84;479.33
204;PONTE NOVA;187;MANHUAÇU;1060.92;1035.40;1001.82;1251.83;1151.57;1032.79;1454.37;1264.38;1063.23;1670.15;1372.75;1092.32;1900.71;1479.04;1119.26
204;PONTE NOVA;188;MANTENA;82.19;80.24;77.87;99.87;92.04;83.46;118.78;103.56;88.65;138.95;114.78;93.45;160.61;125.87;97.85
204;PONTE NOVA;189;MONTES CLAROS;1465.89;1451.05;1434.06;1559.67;1507.57;1451.32;1648.43;1557.43;1469.84;1734.76;1602.93;1488.38;1821.21;1643.88;1505.25
204;PONTE NOVA;190;MURIAÉ;947.95;923.95;892.92;1142.85;1047.47;936.66;1351.12;1168.02;977.80;1573.90;1285.33;1016.30;1813.43;1401.08;1052.10
204;PONTE NOVA;191;NANUQUE;364.81;354.57;344.00;446.00;405.47;367.42;532.89;455.14;389.06;625.91;503.69;408.96;725.98;551.58;427.09
204;PONTE NOVA;192;OLIVEIRA;353.66;344.77;333.41;427.31;391.84;351.23;506.14;437.82;368.05;590.60;482.70;383.79;681.56;527.02;398.51
204;PONTE NOVA;193;OURO PRETO;892.96;872.78;844.12;1089.52;1007.20;904.20;1299.91;1138.61;960.50;1524.91;1267.03;1012.81;1766.76;1393.25;1061.73
204;PONTE NOVA;194;PARÁ DE MINAS;799.91;777.81;751.09;970.73;883.22;787.74;1154.21;986.62;822.27;1351.53;1087.90;854.50;1564.83;1188.47;884.64
204;PONTE NOVA;195;PARACATU;601.69;586.53;569.01;723.78;663.60;600.69;854.28;738.98;630.27;994.06;812.64;657.55;1144.55;885.49;682.95
204;PONTE NOVA;196;PASSOS;677.30;659.75;637.06;819.33;749.32;668.44;971.48;836.89;698.11;1134.83;922.49;725.94;1311.12;1007.24;752.23
204;PONTE NOVA;197;PATOS DE MINAS;720.10;701.81;678.96;867.90;795.30;713.33;1026.14;886.88;745.40;1195.99;976.51;775.24;1379.19;1065.35;803.04
204;PONTE NOVA;198;PATROCÍNIO;582.73;567.90;549.71;697.86;639.34;574.38;821.01;709.32;597.75;953.21;777.58;619.61;1095.79;845.26;640.15
204;PONTE NOVA;199;PEÇANHA;105.58;103.06;99.91;128.17;118.04;106.66;152.36;132.70;112.89;178.24;147.05;118.62;206.13;161.23;123.96
204;PONTE NOVA;200;PEDRA AZUL;65.44;63.86;62.01;80.01;73.70;66.91;95.63;83.34;71.44;112.26;92.74;75.57;130.21;102.03;79.45
204;PONTE NOVA;201;PIRAPORA;298.42;291.42;282.82;359.28;331.31;300.53;424.18;370.10;317.23;493.37;407.94;332.72;567.63;444.99;347.26
204;PONTE NOVA;202;PIŒÍ;242.80;236.86;229.33;291.29;267.74;240.81;343.09;297.88;251.61;398.64;327.22;261.70;458.38;356.31;271.23
204;PONTE NOVA;203;POÇOS DE CALDAS;858.84;836.21;808.11;1042.48;952.21;852.59;1238.89;1065.22;894.77;1449.36;1175.31;934.46;1676.07;1283.83;972.11
204;PONTE NOVA;204;PONTE NOVA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
204;PONTE NOVA;205;POUSO ALEGRE;1038.97;1011.06;976.05;1265.20;1153.83;1029.42;1507.59;1293.14;1080.13;1767.63;1429.06;1127.81;2047.92;1563.16;1172.96
204;PONTE NOVA;206;SALINAS;171.76;167.55;162.48;208.60;191.80;173.53;247.89;215.43;183.87;289.92;238.50;193.36;335.05;261.20;202.14
204;PONTE NOVA;207;SANTA RITA DO SAPUCAÍ;321.80;313.87;303.28;387.82;356.06;318.50;458.19;397.08;333.01;533.56;436.97;346.72;614.42;476.18;359.72
204;PONTE NOVA;208;SÃO JOÃO DEL REI;604.00;588.38;568.40;734.08;671.57;600.30;873.32;752.87;630.33;1022.57;832.14;658.38;1183.24;910.35;684.78
204;PONTE NOVA;209;SÃO LOURENÇO;480.00;467.42;451.92;584.33;533.97;478.73;695.93;598.99;504.07;815.63;662.25;527.83;944.51;724.75;550.19
204;PONTE NOVA;210;SÃO SEBASTIÃO DO PARAÍSO;620.92;604.81;584.58;748.24;684.40;612.32;884.57;762.11;638.70;1030.79;837.95;663.55;1188.60;912.98;687.04
204;PONTE NOVA;211;SETE LAGOAS;1476.86;1438.90;1390.61;1792.09;1640.67;1468.04;2129.78;1837.70;1540.74;2491.51;2030.98;1608.37;2881.47;2221.28;1671.52
204;PONTE NOVA;212;TEÓFILO OTONI;382.33;373.22;361.77;466.92;430.12;388.92;557.21;485.56;414.07;653.67;539.58;437.26;757.13;592.74;458.67
204;PONTE NOVA;213;TRÊS MARIAS;216.41;210.91;204.49;263.34;241.27;218.13;313.58;270.98;230.78;367.42;300.06;242.43;425.47;328.82;253.27
204;PONTE NOVA;214;UBÁ;1991.43;1938.14;1867.87;2417.56;2205.55;1955.32;2874.48;2467.47;2038.49;3365.06;2722.73;2116.78;3893.85;2975.16;2190.11
204;PONTE NOVA;215;UBERABA;1330.45;1295.01;1251.75;1608.73;1468.26;1313.43;1907.37;1638.15;1371.57;2228.48;1804.68;1425.94;2575.56;1970.04;1477.05
204;PONTE NOVA;216;UBERLÂNDIA;3336.70;3266.26;3179.22;3886.55;3611.40;3301.58;4468.78;3946.49;3417.51;5089.04;4273.18;3526.06;5755.15;4595.17;3627.87
204;PONTE NOVA;217;UNAÍ;373.45;364.49;353.61;443.45;408.27;369.29;518.04;451.07;384.08;597.91;492.67;397.80;683.76;533.91;410.62
204;PONTE NOVA;218;VARGINHA;1171.76;1140.54;1100.53;1411.71;1288.13;1146.59;1668.06;1431.84;1190.84;1942.55;1571.60;1232.73;2237.83;1709.34;1272.45
204;PONTE NOVA;219;VIÇOSA;1121.42;1094.34;1056.98;1354.52;1245.98;1112.36;1603.95;1394.31;1164.38;1871.07;1538.93;1213.04;2158.55;1681.81;1258.27
205;POUSO ALEGRE;154;AIMORÉS;322.42;317.21;306.06;388.17;365.62;326.66;458.63;412.90;346.41;533.70;459.23;364.89;613.96;503.96;382.11
205;POUSO ALEGRE;155;ALFENAS;1758.41;1726.47;1663.05;2093.46;1959.31;1737.27;2453.82;2187.68;1812.03;2840.74;2410.96;1883.72;3258.01;2630.53;1952.60
205;POUSO ALEGRE;156;ALMENARA;180.15;177.76;172.16;218.86;208.02;188.27;260.29;237.55;203.68;304.29;266.56;218.09;351.18;294.49;231.73
205;POUSO ALEGRE;157;ANDRELÂNDIA;272.75;268.26;257.92;329.34;309.88;273.48;390.29;350.66;288.55;455.66;390.77;302.82;526.18;430.14;316.36
205;POUSO ALEGRE;158;ARAÇUAÍ;105.04;103.36;100.12;126.86;119.76;108.30;150.27;135.67;116.19;175.25;151.37;123.56;201.96;166.59;130.50
205;POUSO ALEGRE;159;ARAXÁ;1650.30;1620.88;1570.54;1958.37;1835.31;1660.06;2288.50;2045.16;1751.04;2640.83;2250.96;1837.62;3018.44;2450.25;1920.70
205;POUSO ALEGRE;160;BARBACENA;1096.17;1075.25;1037.96;1318.10;1229.76;1101.00;1556.35;1380.85;1162.08;1809.83;1529.15;1219.33;2081.89;1672.71;1273.60
205;POUSO ALEGRE;161;BELO HORIZONTE;46794.37;45956.69;44754.13;55578.44;52084.89;47924.33;64948.48;58042.08;51068.34;74778.79;63990.63;54009.56;85239.26;69584.35;56794.61
205;POUSO ALEGRE;162;BOCAIÚVA;186.94;183.85;178.61;222.89;209.87;191.72;261.22;235.02;204.90;301.66;260.33;217.38;344.75;284.15;229.14
205;POUSO ALEGRE;163;BOM DESPACHO;1016.98;998.85;960.91;1224.17;1146.63;1013.74;1448.14;1291.91;1065.37;1688.86;1435.20;1113.69;1949.51;1576.29;1159.17
205;POUSO ALEGRE;164;CAMPO BELO;602.31;590.91;569.81;721.62;673.73;600.03;850.06;754.80;629.91;987.66;834.24;658.34;1136.08;911.97;685.44
205;POUSO ALEGRE;165;CAPELINHA;208.02;204.53;198.42;250.28;235.35;214.15;295.51;265.38;229.43;343.46;294.93;243.82;394.48;323.13;257.42
205;POUSO ALEGRE;166;CARATINGA;463.41;455.47;440.09;555.40;521.26;468.00;653.86;585.45;494.93;758.54;648.46;520.16;870.45;709.14;543.82
205;POUSO ALEGRE;167;CATAGUASES;1019.70;995.36;965.69;1214.83;1115.39;1017.92;1422.22;1232.42;1068.36;1641.97;1345.91;1115.02;1876.57;1455.61;1158.80
205;POUSO ALEGRE;168;CONCEIÇÃO DO MATO DENTRO;146.40;144.16;140.09;176.91;167.11;152.93;209.56;189.43;165.30;244.03;211.45;176.99;280.62;232.38;188.12
205;POUSO ALEGRE;169;CONSELHEIRO LAFAIETE;1460.18;1435.28;1398.15;1738.33;1634.19;1506.51;2033.51;1826.32;1614.89;2339.88;2018.02;1716.86;2664.06;2195.11;1814.42
205;POUSO ALEGRE;170;CURVELO;342.50;336.25;325.54;413.77;386.94;349.79;490.42;436.43;373.32;572.16;484.92;395.31;660.07;532.06;416.20
205;POUSO ALEGRE;171;DIAMANTINA;116.98;114.82;111.29;140.80;131.72;119.62;166.34;148.19;127.65;193.46;164.33;135.13;222.49;179.90;142.19
205;POUSO ALEGRE;172;DIVINÓPOLIS;3249.35;3180.86;3084.52;3867.89;3585.86;3260.83;4529.45;3980.53;3438.41;5228.17;4369.19;3604.15;5974.44;4739.58;3760.92
205;POUSO ALEGRE;173;FORMIGA;924.16;907.13;880.96;1110.04;1037.92;948.58;1309.11;1165.42;1014.86;1519.35;1290.23;1077.20;1743.15;1409.10;1136.78
